policy,n,xo,env,num_machines,lead_time_p,mttf,a,co,ce,max_batch_size,sorted_degradation,avg_cost,std_cost,avg_FR,std_FR,avg_ES,std_ES
ppo,0,0,Inventory,5,0.5,5,1,2,5,5,False,2.722484999999472,0.015613808792218414,0.7874884692955074,0.002944191097598723,1.1504363636363655,0.008218131536449878
ppo,0,0,Inventory,5,0.5,5,1,2,10,3,False,3.3622299999992578,0.019670894743237445,0.9019872691235387,0.002939655157741904,1.7024818181818167,0.013995855348715128
ppo,0,0,Inventory,5,0.5,5,1,2,10,5,False,3.3747049999992287,0.021260061735559253,0.9000587420374304,0.002646207695977231,1.6352181818181806,0.013130996072317375
ppo,0,0,Inventory,10,0.2,5,1,2,5,3,False,5.646284999999041,0.03390820733981284,0.6854514398696598,0.003961138511711092,1.3597863636363645,0.016589029158745012
ppo,0,0,Inventory,10,0.2,5,1,2,5,5,False,5.637779999999055,0.027294525092028336,0.6880745693619298,0.002985187653311139,1.4686590909090922,0.011772538608526485
ppo,0,0,Inventory,10,0.2,5,1,2,10,3,False,8.320489999998149,0.073045468031894,0.7150213119485044,0.0039058584637664856,1.4354409090909095,0.014534215117813177
ppo,0,0,Inventory,10,0.2,5,1,2,10,5,False,8.309534999998107,0.0821595126871927,0.7225369173214861,0.0045913586003963345,1.5285545454545482,0.02831796147586798
ppo,0,0,Inventory,10,0.5,5,1,2,5,3,False,4.380439999999051,0.02584485248554672,0.8605825675094698,0.003492816860088299,1.896345454545455,0.015278600061350522
ppo,0,0,Inventory,10,0.5,5,1,2,5,5,False,4.402374999999055,0.0215754403199555,0.8561058519057196,0.003047296676302834,2.070268181818178,0.01263870890597638
ppo,0,0,Inventory,10,0.5,5,1,2,10,3,False,5.26878999999879,0.03416860986343629,0.9346173048765335,0.001675263986289824,2.833086363636356,0.010577175059130512
ppo,0,0,Inventory,10,0.5,5,1,2,10,5,False,5.307324999998803,0.0321589664790224,0.9308427704239884,0.0024141482181739395,2.849227272727276,0.02111586493767311
ppo,0,0,Inventory,30,0.2,5,1,2,5,3,False,34.13853000000038,0.06004337682050681,0.0037741535820467577,0.00032745353278013296,6.818181818181783e-05,5.838742081211401e-05
ppo,0,0,Inventory,30,0.2,5,1,2,5,5,False,28.689974999994604,0.051855333621575496,0.05552673413519819,0.0011010452151292418,0.007490909090909083,0.0012601324868034816
ppo,0,0,Inventory,30,0.2,5,1,2,10,3,False,61.33395499999237,0.07950350133803029,0.0037456778343560983,0.00018469450399960654,2.2727272727272685e-05,3.049183605681526e-05
ppo,0,0,Inventory,30,0.2,5,1,2,10,5,False,54.59109499999064,0.11251163373175876,0.05364658900569458,0.0012299364834410357,0.006859090909090902,0.0005337571490995533
ppo,0,0,Inventory,30,0.2,10,1,2,5,3,False,7.4738699999986675,0.042430314634700456,0.819562623161721,0.004751007785726918,2.9010000000000025,0.059311082821466035
ppo,0,0,Inventory,30,0.2,10,1,2,5,5,False,7.356949999998784,0.024676172717835072,0.7987291595955408,0.0032632673348631275,3.029772727272726,0.051609776285745375
ppo,0,0,Inventory,30,0.2,10,1,2,10,3,False,9.414654999998254,0.09192214491075598,0.8794697414660106,0.004686279253761123,3.981736363636358,0.0710241775851882
ppo,0,0,Inventory,30,0.2,10,1,2,10,5,False,9.231904999998271,0.07796343838620255,0.8889610322403065,0.0024965252194053397,4.421468181818168,0.029432736384415004
ppo,0,0,Inventory,30,0.5,5,1,2,5,3,False,34.01468000000036,0.04794555870990435,0.009177924185125664,0.0002420593435756131,0.000154545454545454,0.00012563886328259308
ppo,0,0,Inventory,30,0.5,5,1,2,5,5,False,26.46079499999491,0.09750822388392402,0.13694684857851563,0.003171285158270849,0.02210000000000001,0.0025480344069189684
ppo,0,0,Inventory,30,0.5,5,1,2,10,3,False,61.05491999999216,0.05232728351445938,0.009233876845501287,0.0002544581033310611,0.00010909090909090844,6.803013430498032e-05
ppo,0,0,Inventory,30,0.5,5,1,2,10,5,False,50.43086499999188,0.1823637478365867,0.13218587316271346,0.0024311425551988134,0.020927272727272732,0.0016192539859683562
ppo,0,0,Inventory,30,0.5,10,1,2,5,3,False,6.335604999998607,0.019417845529304176,0.8829915164158711,0.0034014114272862537,2.6703499999999907,0.030853640435114602
ppo,0,0,Inventory,30,0.5,10,1,2,5,5,False,6.087044999998796,0.042281068162945384,0.8728717862980252,0.002839660588688425,2.884899999999999,0.01886253885087838
ppo,0,0,Inventory,30,0.5,10,1,2,10,3,False,7.615429999998421,0.037298345807821265,0.9276661943723182,0.002130168448311133,3.541690909090909,0.03793419596011713
ppo,0,0,Inventory,30,0.5,10,1,2,10,5,False,7.340559999998473,0.05279168400419144,0.9249091191512802,0.0017354608956111895,3.5613727272727274,0.014675579873657025
bsp,1,0,Inventory,1,0.2,5,1,2,5,3,False,1.013884999999956,0.005429412951690992,0.5939816282634884,0.006347123252992281,0.27856363636363596,0.004137821920760532
bsp,1,0,Inventory,1,0.2,5,1,2,5,5,False,1.0097899999999551,0.006622114465935105,0.5971729522300544,0.005016988199014013,0.28104545454545443,0.0036563654446002975
bsp,1,0,Inventory,1,0.2,5,1,2,10,3,False,1.378219999999815,0.011083280200371665,0.5958939475434948,0.0065957828016049306,0.2787772727272725,0.004115805555647399
bsp,1,0,Inventory,1,0.2,5,1,2,10,5,False,1.381869999999814,0.013409738998201049,0.5940332893108138,0.007913411675153264,0.27926818181818297,0.0046250508149985395
bsp,0,0,Inventory,1,0.2,10,1,2,5,3,False,0.6666800000000238,0.0035202414689906735,0.0004769495786739908,2.148843812088139e-06,0.0,0.0
bsp,0,0,Inventory,1,0.2,10,1,2,5,5,False,0.6668900000000237,0.002290829544073671,0.00047728591397051546,1.4689389157180833e-06,0.0,0.0
bsp,1,0,Inventory,1,0.2,10,1,2,10,3,False,0.8358999999998998,0.007417041189043351,0.8519557444430065,0.007076995272570097,0.5046000000000002,0.0055539353927734035
bsp,1,0,Inventory,1,0.2,10,1,2,10,5,False,0.8321749999999033,0.0033721098736532134,0.8522998836447859,0.00903662008749785,0.49962727272727403,0.008863678321579251
bsp,1,0,Inventory,1,0.5,5,1,2,5,3,False,0.9543999999998917,0.004374585694668126,0.8942344309987572,0.005652462518050656,0.4931909090909091,0.004500541748840606
bsp,1,0,Inventory,1,0.5,5,1,2,5,5,False,0.9528949999998929,0.005643733250248729,0.894312651290825,0.0047781353292080655,0.49255000000000004,0.003540465604156425
bsp,1,0,Inventory,1,0.5,5,1,2,10,3,False,1.0495649999998578,0.008114094219314498,0.8946382326320658,0.004239379601454553,0.49285454545454577,0.004406315902737222
bsp,1,0,Inventory,1,0.5,5,1,2,10,5,False,1.048739999999857,0.008620551026467346,0.8939281421580066,0.00406715584946387,0.49337727272727266,0.00512823371071665
bsp,0,0,Inventory,1,0.5,10,1,2,5,3,False,0.6669950000000238,0.003753495037961542,0.00047704209154630917,2.3038260013308054e-06,0.0,0.0
bsp,0,0,Inventory,1,0.5,10,1,2,5,5,False,0.6654200000000237,0.0029566196914722104,0.00047813329177304187,1.8990021845633589e-06,0.0,0.0
bsp,1,0,Inventory,1,0.5,10,1,2,10,3,False,0.913759999999807,0.0038584841583161633,0.9915761822502347,0.0018151955204846646,0.7156772727272729,0.003304170292571848
bsp,1,0,Inventory,1,0.5,10,1,2,10,5,False,0.9143049999998067,0.0036744013117755675,0.9918355074687046,0.00241121159581616,0.7162363636363629,0.0039044263925119907
bsp,2,0,Inventory,2,0.2,5,1,2,5,3,False,1.8079199999997058,0.011953392823795428,0.6342911852774821,0.00823994448463192,0.48122727272727267,0.007353809379953657
bsp,2,0,Inventory,2,0.2,5,1,2,5,5,False,1.8058799999997077,0.009857464176955865,0.6342427693143806,0.005069607677344616,0.4791954545454544,0.007280026166967646
bsp,2,0,Inventory,2,0.2,5,1,2,10,3,False,2.467714999999778,0.02802175984838026,0.6352937196500272,0.006249464570674851,0.4818545454545452,0.005167516148063127
bsp,2,0,Inventory,2,0.2,5,1,2,10,5,False,2.459844999999772,0.025356453320602105,0.6366505221297739,0.004311197607057917,0.48215,0.007191651783276311
bsp,1,0,Inventory,2,0.2,10,1,2,5,3,False,1.1589649999998737,0.006003834191575543,0.520105774100777,0.005168972919204506,0.3202590909090904,0.003796804332658818
bsp,1,0,Inventory,2,0.2,10,1,2,5,5,False,1.1528849999998783,0.007211277626048428,0.5211240776875504,0.006984413970319171,0.3157818181818184,0.005202105422465894
bsp,2,0,Inventory,2,0.2,10,1,2,10,3,False,1.5181999999997005,0.009066752450572244,0.8966027575253376,0.0036563458630413117,0.9596863636363636,0.005844063527409338
bsp,2,0,Inventory,2,0.2,10,1,2,10,5,False,1.5178349999997007,0.009484963099556227,0.8949968901359286,0.005844937231092322,0.9540863636363636,0.009236928445508174
bsp,2,0,Inventory,2,0.5,5,1,2,5,3,False,1.7493199999996942,0.004754429513621063,0.9295120039453166,0.002592115512603549,0.9629545454545454,0.006101110859426098
bsp,2,0,Inventory,2,0.5,5,1,2,5,5,False,1.7531849999996978,0.006174910930527549,0.9295795942435312,0.002355454791769611,0.9628772727272727,0.006260397962160886
bsp,2,0,Inventory,2,0.5,5,1,2,10,3,False,1.8792999999996691,0.00872376065695719,0.9298767138743453,0.0029131103087977513,0.9640681818181818,0.00507616574568709
bsp,2,0,Inventory,2,0.5,5,1,2,10,5,False,1.8791499999996695,0.007628007603557739,0.9298560487140056,0.0024910229387372965,0.9627409090909091,0.004308412393837368
bsp,1,0,Inventory,2,0.5,10,1,2,5,3,False,1.1419299999997914,0.010770914538694209,0.7575581087702701,0.006198825810436027,0.5281272727272736,0.004125550301383956
bsp,1,0,Inventory,2,0.5,10,1,2,5,5,False,1.141959999999792,0.005489344223126379,0.7594056316363396,0.0046968319069476535,0.5293090909090903,0.004286284102221725
bsp,1,0,Inventory,2,0.5,10,1,2,10,3,False,1.3706649999996903,0.012685878960475933,0.7573015633899682,0.006584237289727307,0.5277999999999987,0.0026167925607087556
bsp,1,0,Inventory,2,0.5,10,1,2,10,5,False,1.3686449999996901,0.009889399627879079,0.7594204282525288,0.00412056588680182,0.5305772727272731,0.002718930422910196
bsp,5,0,Inventory,5,0.2,5,1,2,5,3,False,3.5976349999993587,0.017793075197946186,0.6952868672411562,0.004913139615116255,0.9440727272727273,0.016125325289819314
bsp,5,0,Inventory,5,0.2,5,1,2,5,5,False,3.597614999999368,0.0087415401960976,0.6926912731873374,0.0031121931141454137,0.9337318181818184,0.01452827749967064
bsp,5,0,Inventory,5,0.2,5,1,2,10,3,False,4.982219999999188,0.05245381873611498,0.6946165284052358,0.005392828155842262,0.9329636363636362,0.010674616527844225
bsp,5,0,Inventory,5,0.2,5,1,2,10,5,False,4.9917299999991895,0.05831599780507588,0.6932446867918853,0.006492096838028326,0.9392818181818182,0.018566574426921292
bsp,3,0,Inventory,5,0.2,10,1,2,5,3,False,2.331959999999559,0.009844409581072862,0.7059721049459711,0.007411687157907077,0.8416318181818176,0.01394299862812168
bsp,3,0,Inventory,5,0.2,10,1,2,5,5,False,2.3312099999995652,0.011593765566022585,0.7047887284765386,0.00466672789564486,0.8407500000000002,0.00806702936711625
bsp,4,0,Inventory,5,0.2,10,1,2,10,3,False,2.8675299999994217,0.012486696921119077,0.8675564951040975,0.002031806189054495,1.4468863636363654,0.011289435015764489
bsp,4,0,Inventory,5,0.2,10,1,2,10,5,False,2.878814999999409,0.017700706906788457,0.8671881018841283,0.006818501784025363,1.4596499999999997,0.023144408763777234
bsp,4,0,Inventory,5,0.5,5,1,2,5,3,False,3.1936399999992875,0.010055043510591407,0.8968860728123857,0.0029748948069031798,1.4525090909090916,0.008730652754559845
bsp,4,0,Inventory,5,0.5,5,1,2,5,5,False,3.19416999999929,0.01199110503664734,0.8965078210106927,0.001923373918654538,1.4603409090909107,0.006316293046658662
bsp,4,0,Inventory,5,0.5,5,1,2,10,3,False,3.6567599999991103,0.02311724248260517,0.8984436054448774,0.002263428685085057,1.4589681818181826,0.005185367604139394
bsp,4,0,Inventory,5,0.5,5,1,2,10,5,False,3.651919999999111,0.03279911736616208,0.8987054030600093,0.0034560110956839154,1.465140909090911,0.007564528192613819
bsp,2,0,Inventory,5,0.5,10,1,2,5,3,False,2.173929999999512,0.01331217863461603,0.7619127153337951,0.005039401423789865,0.805100000000001,0.006730766905820632
bsp,2,0,Inventory,5,0.5,10,1,2,5,5,False,2.1698949999995136,0.013204117728947392,0.763696986689956,0.004856921977596127,0.8038136363636352,0.005174494425736285
bsp,3,0,Inventory,5,0.5,10,1,2,10,3,False,2.6931549999992934,0.015566798803858835,0.9421894916368215,0.0022830482487914876,1.627904545454545,0.006871562250942602
bsp,3,0,Inventory,5,0.5,10,1,2,10,5,False,2.690234999999295,0.009840097814553677,0.9422860927568827,0.0025271217598953886,1.6245000000000007,0.004552176847354313
bsp,10,0,Inventory,10,0.2,5,1,2,5,5,False,5.7928799999989495,0.018635694245174975,0.7255851509498038,0.0023256312458159534,1.5668363636363636,0.018754109191594294
bsp,10,0,Inventory,10,0.2,5,1,2,5,3,False,5.753944999998963,0.036053851735971115,0.7243915020144958,0.00545987389517783,1.4667318181818179,0.02370602889108683
bsp,10,0,Inventory,10,0.2,5,1,2,10,5,False,8.312089999998094,0.05015492897014319,0.7242220781784268,0.003990742006684054,1.55834090909091,0.022327560055153583
bsp,10,0,Inventory,10,0.2,5,1,2,10,3,False,8.253079999998103,0.04344898848073104,0.7248338431572829,0.0029813228786128077,1.463322727272727,0.017597009160792446
bsp,6,0,Inventory,10,0.2,10,1,2,5,5,False,3.8126449999992396,0.017465443738993926,0.7635977364260041,0.004458672066740142,1.418463636363636,0.011831963991696386
bsp,6,0,Inventory,10,0.2,10,1,2,5,3,False,3.8019999999992486,0.01857530618859344,0.7618007050985396,0.00542599347633788,1.3920863636363663,0.01691314039975516
bsp,7,0,Inventory,10,0.2,10,1,2,10,5,False,4.656379999998942,0.020300839884109398,0.8523620565626148,0.0024098595316638305,1.9846500000000014,0.019907161072929665
bsp,7,0,Inventory,10,0.2,10,1,2,10,3,False,4.645044999998946,0.026124552149278547,0.8534804187588152,0.0033612167017846553,1.9689272727272726,0.027645334967303384
bsp,7,0,Inventory,10,0.5,5,1,2,5,5,False,4.845044999998976,0.013454914529633918,0.8765927221435197,0.0023090809314070377,1.9895500000000017,0.016831449926005826
bsp,7,0,Inventory,10,0.5,5,1,2,5,3,False,4.808189999998971,0.013871802334240981,0.8730962657303107,0.0018652335627068004,1.8665818181818188,0.0067204449380446965
bsp,8,0,Inventory,10,0.5,5,1,2,10,5,False,5.670939999998672,0.024855751849405316,0.9360887168584752,0.0015230781169202714,2.775636363636365,0.018237664233510434
bsp,8,0,Inventory,10,0.5,5,1,2,10,3,False,5.606689999998661,0.028865548669637565,0.9354892639494803,0.001322364314086093,2.647718181818183,0.014989359862609205
bsp,4,0,Inventory,10,0.5,10,1,2,5,3,False,3.4552049999992347,0.012935792399381692,0.842978063689982,0.0024134283068423905,1.427795454545456,0.0075818740460106854
bsp,4,0,Inventory,10,0.5,10,1,2,5,5,False,3.456189999999233,0.011084511716799549,0.8430037447120167,0.0036878523277922006,1.4413818181818194,0.010341047951115767
bsp,5,0,Inventory,10,0.5,10,1,2,10,3,False,4.117879999998845,0.012036137254115733,0.937625079118187,0.001475805697218894,2.2448727272727202,0.006505585648348317
bsp,5,0,Inventory,10,0.5,10,1,2,10,5,False,4.110494999998846,0.02777506480639652,0.9382161422296644,0.002037088628020522,2.2580772727272644,0.01459453438395454
bsp,0,0,Inventory,30,0.2,5,1,2,5,5,False,38.17516499999864,0.04796518555159618,8.336914277617957e-06,9.11959949577958e-09,0.0,0.0
bsp,0,0,Inventory,30,0.2,5,1,2,10,3,False,65.49491999998742,0.08394160827620736,8.330702578496219e-06,1.0890380996367378e-08,0.0,0.0
bsp,6,0,Inventory,30,0.2,5,1,2,5,3,False,34.05263500000034,0.02621064716863934,0.003917810103628327,0.0001461679276767185,0.00010454545454545435,6.757303976053839e-05
bsp,14,0,Inventory,30,0.2,5,1,2,10,5,False,54.39910999999067,0.11273935160372499,0.056222435643131084,0.0014356375706838134,0.007345454545454551,0.0007366441665412049
bsp,20,0,Inventory,30,0.2,10,1,2,5,3,False,7.474644999998679,0.04525272616097858,0.8282758443667255,0.004861539190935909,3.0177363636363577,0.06858003347720412
bsp,18,0,Inventory,30,0.2,10,1,2,5,5,False,7.789384999998726,0.03813037535872952,0.8220187007192804,0.0031898668808582296,3.339240909090909,0.04375569408046033
bsp,23,0,Inventory,30,0.2,10,1,2,10,3,False,9.25731999999829,0.07504831843549171,0.9132841804109016,0.0027155259180760127,4.790072727272718,0.040256821197059714
bsp,5,0,Inventory,30,0.5,5,1,2,5,3,False,33.927245000000426,0.05181670314676588,0.009465700437122826,0.0002411666726933239,0.00019545454545454515,0.00011861807591545378
bsp,21,0,Inventory,30,0.2,10,1,2,10,5,False,9.669394999998186,0.0538632084543573,0.9074562601807287,0.0031094117928988124,5.114913636363636,0.07198906439565705
bsp,6,0,Inventory,30,0.5,5,1,2,10,3,False,60.9377899999923,0.05358492231968225,0.009733601805785207,0.0002638873299964054,0.00014999999999999944,7.343406555183374e-05
bsp,0,0,Inventory,30,0.5,5,1,2,10,5,False,65.47181999998745,0.08776137874936511,8.332761111562448e-06,1.2249445954220635e-08,0.0,0.0
bsp,12,0,Inventory,30,0.5,5,1,2,5,5,False,26.561264999994904,0.0830783035755949,0.13494079309559065,0.0023188384050033804,0.01873636363636367,0.0014316089313186463
bsp,11,0,Inventory,30,0.5,10,1,2,5,5,False,6.616984999998526,0.029373338676423562,0.880553247192236,0.0015990605638346858,2.9969590909090877,0.01390284247647591
bsp,13,0,Inventory,30,0.5,10,1,2,5,3,False,6.46501499999862,0.031059024855901396,0.8851227183871015,0.0028894875293109757,2.8310045454545487,0.02809100801689286
bsp,13,0,Inventory,30,0.5,10,1,2,10,5,False,7.91917999999855,0.036490479580296595,0.9513262997963599,0.0011238458572719787,4.620540909090925,0.024022651586711918
bsp,14,0,Inventory,30,0.5,10,1,2,10,3,False,7.751664999998441,0.09058950284107581,0.9229134612044975,0.004175407248373073,3.56055909090909,0.045801259726801956
probsp,0,15,Inventory,1,0.2,5,1,2,5,3,False,1.0203100000000087,0.006332408704434784,0.4258503625655486,0.006960276948384708,0.1330363636363631,0.0031769313121286233
probsp,0,10,Inventory,1,0.2,5,1,2,5,5,False,1.0130550000000025,0.006551887132725923,0.4515042802724166,0.005422593602222132,0.1510499999999999,0.00393387754791459
probsp,1,100,Inventory,1,0.2,5,1,2,10,3,False,1.3796999999998156,0.011298384840319767,0.5956325397693403,0.004074651872826311,0.2810318181818179,0.004364064846386941
probsp,1,100,Inventory,1,0.2,5,1,2,10,5,False,1.3839499999998153,0.01596126561397353,0.593205905312466,0.005528007423781283,0.27762272727272647,0.005071108001574782
probsp,0,52.5,Inventory,1,0.2,10,1,2,5,3,False,0.5300650000000312,0.004111815292543661,0.5023380372697843,0.009522379782595245,0.10076363636363628,0.0025203961383509542
probsp,0,55,Inventory,1,0.2,10,1,2,5,5,False,0.5283700000000296,0.00392410499349776,0.4742222927635387,0.007469791396497951,0.08937272727272728,0.0020238046160553622
probsp,0,36.25,Inventory,1,0.2,10,1,2,10,3,False,0.7272899999999963,0.011423567743922551,0.6275445490753262,0.013381819912338208,0.18047727272727293,0.003911481826960431
probsp,0,31.25,Inventory,1,0.2,10,1,2,10,5,False,0.7201399999999923,0.00864626508962113,0.6706460832674507,0.00836250830861637,0.21563636363636368,0.003713778232518843
probsp,0,20,Inventory,1,0.5,5,1,2,5,3,False,0.8610749999999918,0.010322723720024362,0.6989705347855666,0.010347334639739164,0.22475,0.002900074806672663
probsp,0,20,Inventory,1,0.5,5,1,2,5,5,False,0.8611499999999916,0.006004748121278168,0.6990981437638375,0.006272078015765814,0.2254318181818183,0.00395461076226109
probsp,1,100,Inventory,1,0.5,5,1,2,10,3,False,1.0459299999998593,0.005193178217620383,0.895989781744373,0.0033651476813556904,0.4933727272727272,0.0032336556597169896
probsp,1,100,Inventory,1,0.5,5,1,2,10,5,False,1.045599999999864,0.006271403351718015,0.894999339836199,0.0026817320743507895,0.490018181818182,0.002898218318465307
probsp,0,62.5,Inventory,1,0.5,10,1,2,5,3,False,0.4529750000000317,0.006441321681146642,0.6875617436455468,0.006908604808864051,0.11354090909090905,0.0028526810645774013
probsp,0,60.0,Inventory,1,0.5,10,1,2,5,5,False,0.45209000000003446,0.0039578908524624135,0.7272717970137155,0.008019900814038486,0.13170454545454555,0.0028765401911107795
probsp,0,51.25,Inventory,1,0.5,10,1,2,10,3,False,0.5579800000000337,0.006610075642530061,0.8164462413467868,0.004777118688875771,0.1930818181818182,0.0015666725279768015
probsp,0,50.0,Inventory,1,0.5,10,1,2,10,5,False,0.5611400000000348,0.009965109131362115,0.8238187532372045,0.008706386855176955,0.2027409090909092,0.0030479670775428558
probsp,2,100,Inventory,2,0.2,5,1,2,5,3,False,1.8063449999997054,0.012658425060010895,0.6352566524549632,0.006885024477972759,0.48229545454545464,0.00549008309560934
probsp,2,100,Inventory,2,0.2,5,1,2,5,5,False,1.8085149999997063,0.009153962256856581,0.634286555482457,0.006315815673454181,0.48192272727272717,0.0057872062515816145
probsp,2,100,Inventory,2,0.2,5,1,2,10,3,False,2.477119999999781,0.01983766871384491,0.6332511748956895,0.005188610007759625,0.4792318181818184,0.008804357720813104
probsp,2,100,Inventory,2,0.2,5,1,2,10,5,False,2.48168999999978,0.01957591377178353,0.6329133180819845,0.005145604787460634,0.48264545454545454,0.006581209163184789
probsp,0,48.75,Inventory,2,0.2,10,1,2,5,5,False,1.0109849999999911,0.004979108856009335,0.5472785390166605,0.005520475910850367,0.21583181818181818,0.005006361655413144
probsp,0,43.75,Inventory,2,0.2,10,1,2,5,3,False,1.015174999999979,0.006133320878611737,0.5936139394470317,0.008847558845473294,0.26430454545454607,0.005881932343982225
probsp,0,30.0,Inventory,2,0.2,10,1,2,10,5,False,1.3499749999998363,0.00941892377079092,0.697361995023079,0.005878790048896813,0.4092181818181818,0.006225872437121221
probsp,0,23.75,Inventory,2,0.2,10,1,2,10,3,False,1.3401249999998275,0.007229358546924105,0.740412534819829,0.004403325189600597,0.48574999999999974,0.005353968559754408
probsp,0,18.75,Inventory,2,0.5,5,1,2,5,5,False,1.5663099999997625,0.011114085657394598,0.7400891208453565,0.0026896032370533327,0.4312818181818181,0.005306272601895058
probsp,0,16.25,Inventory,2,0.5,5,1,2,5,3,False,1.5653049999997597,0.010055333162055527,0.7567133343605967,0.004739182533075123,0.4618954545454546,0.005731097207918683
probsp,1,37.5,Inventory,2,0.5,5,1,2,10,5,False,1.8761549999997071,0.013691191511329569,0.8880954950114596,0.003427913182583328,0.7514909090909092,0.007025831911566572
probsp,1,37.5,Inventory,2,0.5,5,1,2,10,3,False,1.867644999999707,0.007779667409341715,0.8909827931389627,0.002523535538668564,0.754836363636362,0.004912675458982268
probsp,0,60,Inventory,2,0.5,10,1,2,5,3,False,0.8608549999999916,0.005234283618605088,0.7449052306627093,0.005446878186874916,0.25542272727272775,0.0034132731921569064
probsp,0,60.0,Inventory,2,0.5,10,1,2,5,5,False,0.858214999999994,0.006033243323453108,0.7442873765538501,0.005321949544516594,0.2518863636363644,0.0035662125428564716
probsp,0,50,Inventory,2,0.5,10,1,2,10,3,False,1.0527099999999348,0.006386462244463011,0.8462004892964554,0.004078166350030451,0.39542272727272754,0.003966025656010683
probsp,0,50,Inventory,2,0.5,10,1,2,10,5,False,1.0472999999999373,0.011637439580933107,0.8467406346743488,0.005488880410200154,0.39531818181818196,0.004098477846854108
probsp,5,100,Inventory,5,0.2,5,1,2,5,5,False,3.5988849999993526,0.019293820902045594,0.6937748501594858,0.004974275506914543,0.943940909090909,0.009710607006245882
probsp,5,100,Inventory,5,0.2,5,1,2,5,3,False,3.5971499999993655,0.018550552552420538,0.6924072380205906,0.004375344454796852,0.9229090909090913,0.015938764534179695
probsp,5,100,Inventory,5,0.2,5,1,2,10,3,False,4.982009999999193,0.03635963971219452,0.6938543894277515,0.00438993694380719,0.9245045454545455,0.009002374571960818
probsp,5,100,Inventory,5,0.2,5,1,2,10,5,False,4.986239999999188,0.041233280247880054,0.69510787701596,0.0058437454961403545,0.952781818181818,0.01331293411972114
probsp,1,60.0,Inventory,5,0.2,10,1,2,5,3,False,2.18374499999967,0.011991297886383978,0.6979600863788421,0.005669837299704167,0.6704636363636379,0.012286571316309032
probsp,1,62.5,Inventory,5,0.2,10,1,2,5,5,False,2.1858049999996743,0.011161573589781527,0.6732974593054585,0.0076681424845693276,0.6160181818181797,0.012670803297278287
probsp,1,42.5,Inventory,5,0.2,10,1,2,10,3,False,2.7224599999995336,0.022605395373665415,0.8308953947257993,0.005350923142307638,1.1059500000000002,0.015118901338588094
probsp,1,40,Inventory,5,0.2,10,1,2,10,5,False,2.726714999999527,0.021258222526820643,0.8436808156221556,0.00428893137024505,1.1788545454545487,0.016897843277709674
probsp,1,40.0,Inventory,5,0.5,5,1,2,5,3,False,3.068799999999338,0.014820492569404547,0.8326846419803597,0.002804245007304841,1.0034545454545463,0.006776905361667015
probsp,1,41.25,Inventory,5,0.5,5,1,2,5,5,False,3.061159999999348,0.015182997069095596,0.8254224699408395,0.003950200805777591,0.9709727272727273,0.011830015054865441
probsp,2,45.0,Inventory,5,0.5,5,1,2,10,3,False,3.6012649999991266,0.02593970942396033,0.9192532975538039,0.0031580246069203427,1.5155136363636346,0.012886264229214467
probsp,2,43.75,Inventory,5,0.5,5,1,2,10,5,False,3.5982049999991204,0.023729985777488465,0.9233369674406158,0.0027888794506282693,1.551481818181817,0.014332347970487437
probsp,0,61.25,Inventory,5,0.5,10,1,2,5,3,False,1.8838299999997443,0.009697066566750099,0.7699450734242242,0.004198055670360088,0.5429136363636337,0.006894735385281843
probsp,0,61.25,Inventory,5,0.5,10,1,2,5,5,False,1.8803549999997426,0.015725114466984356,0.7730857929481334,0.0049930210585030456,0.5491681818181822,0.004611656538929676
probsp,0,50.0,Inventory,5,0.5,10,1,2,10,3,False,2.2530299999996015,0.01298682409213615,0.8882053568651544,0.0025808640754368148,0.935709090909091,0.008299686342774183
probsp,0,50.0,Inventory,5,0.5,10,1,2,10,5,False,2.2520199999996047,0.010944729325109292,0.8895137345074039,0.003290024387495678,0.9355818181818181,0.00694300289904877
probsp,10,100,Inventory,10,0.2,5,1,2,5,3,False,5.7538399999989505,0.04435503804527961,0.7238426366552811,0.005280145630227121,1.462477272727273,0.026467875819815655
probsp,10,100,Inventory,10,0.2,5,1,2,5,5,False,5.780509999998951,0.0312242117594605,0.7280277418232557,0.003906855601851758,1.5749545454545473,0.016947829525335828
probsp,10,100,Inventory,10,0.2,5,1,2,10,3,False,8.241004999998102,0.04763881531903083,0.7251438745666615,0.0034461303332119658,1.458299999999999,0.01708385008960899
probsp,5,13.75,Inventory,10,0.2,5,1,2,10,5,False,8.277104999998109,0.046863613016912546,0.7260428908637241,0.0030048163804150562,1.5319409090909084,0.01808289052535667
probsp,2,56.25,Inventory,10,0.2,10,1,2,5,3,False,3.6349749999992973,0.013710128555193317,0.7747640220631918,0.003929742641967831,1.2871909090909117,0.014156559674517465
probsp,2,61.25,Inventory,10,0.2,10,1,2,5,5,False,3.636414999999338,0.015856828970503136,0.7289939757547838,0.004046621264995215,1.0771227272727282,0.013598022613904373
probsp,3,56.25,Inventory,10,0.2,10,1,2,10,3,False,4.465699999999032,0.02189316103260956,0.8622363876278636,0.00343247828920884,1.8649409090909086,0.026196358415147565
probsp,3,53.75,Inventory,10,0.2,10,1,2,10,5,False,4.48862999999902,0.017344958921827795,0.8778212054296988,0.0031772716659112916,2.042972727272727,0.02244412897885555
